trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
348,False,"{'a': 0.9701133201963639, 'e': 0.030272460413199778}",35,18,34.121895577050466,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.9704018958208609, 'e': 0.02996973580906778}",20,7,13.837698473684469,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
350,False,"{'a': 0.9706877692486436, 'e': 0.029670038450977102}",20,10,10.492513265684554,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.9709709641636592, 'e': 0.02937333806646733}",20,9,17.810703235004663,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.97125150407346, 'e': 0.029079604685802656}",25,16,18.517490761360833,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.9715294123099029, 'e': 0.02878880863894463}",25,8,27.309255117924767,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.9718047120298574, 'e': 0.02850092055255518}",20,11,12.436900175286247,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.9720774262159271, 'e': 0.02821591134702963}",20,6,-0.6111412266397,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
356,False,"{'a': 0.9723475776771769, 'e': 0.027933752233559334}",25,14,23.26020603548419,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.9726151890498743, 'e': 0.027654414711223742}",20,16,7.994360840426234,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.9728802827982369, 'e': 0.027377870564111503}",20,14,9.768167670443127,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.9731428812151904, 'e': 0.02710409185847039}",20,13,15.768514543344537,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.973403006423134, 'e': 0.026833050939885684}",30,18,23.62322879801299,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.9736606803747168, 'e': 0.026564720430486827}",20,6,26.113115418063707,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.973915924853617, 'e': 0.026299073226181958}",20,16,6.580176498603995,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.9741687614753359, 'e': 0.026036082493920136}",25,8,31.880378118742062,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.9744192116879924, 'e': 0.025775721668980935}",25,17,12.279182436500628,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.9746672967731284, 'e': 0.025517964452291125}",20,13,13.825123265380315,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.9749130378465203, 'e': 0.025262784807768213}",25,10,27.614343202172986,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.9751564558589964, 'e': 0.025010156959690534}",25,8,30.28538123574697,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.9753975715972605, 'e': 0.024760055390093627}",20,14,13.416290633691093,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
369,False,"{'a': 0.9756364056847222, 'e': 0.02451245483619269}",25,7,32.850704986914366,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
370,False,"{'a': 0.9758729785823308, 'e': 0.024267330287830763}",25,18,12.807622012495868,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
371,False,"{'a': 0.9761073105894171, 'e': 0.024024656984952455}",25,14,26.20872543150705,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.9763394218445388, 'e': 0.02378441041510293}",25,5,37.14006979162707,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
373,False,"{'a': 0.9765693323263297, 'e': 0.0235465663109519}",30,13,35.44960475235359,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
374,False,"{'a': 0.9767970618543558, 'e': 0.02331110064784238}",20,10,18.054629760479312,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
375,False,"{'a': 0.9770226300899744, 'e': 0.02307798964136396}",25,12,26.109354841091907,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
376,False,"{'a': 0.9772460565371959, 'e': 0.022847209744950317}",20,6,-17.800015442429054,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
377,False,"{'a': 0.9774673605435528, 'e': 0.022618737647500813}",30,13,36.210423005082724,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
378,False,"{'a': 0.9776865613009676, 'e': 0.022392550271025807}",20,11,14.867001692426916,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
379,False,"{'a': 0.9779036778466297, 'e': 0.022168624768315548}",20,7,21.38474510792348,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.9781187290638694, 'e': 0.021946938520632394}",20,13,0.6739605271508671,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
381,False,"{'a': 0.9783317336830395, 'e': 0.02172746913542607}",30,18,22.231591318620694,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.9785427102823965, 'e': 0.021510194444071807}",20,12,12.73684392333006,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,False,"{'a': 0.9787516772889865, 'e': 0.021295092499631088}",20,16,5.818977474990893,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
384,False,"{'a': 0.9789586529795317, 'e': 0.02108214157463478}",30,15,23.45996668390176,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.9791636554813196, 'e': 0.02087132015888843}",20,14,12.991931069400643,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
386,False,"{'a': 0.9793667027730938, 'e': 0.020662606957299545}",25,14,7.854199992832775,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
387,False,"{'a': 0.9795678126859471, 'e': 0.02045598088772655}",20,9,15.270456613108056,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.9797670029042146, 'e': 0.020251421078849283}",25,12,23.1857793743318,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,False,"{'a': 0.9799642909663703, 'e': 0.02004890686806079}",25,13,24.79572039255217,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.9801596942659225, 'e': 0.019848417799380184}",25,10,31.07293013386254,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.9803532300523113, 'e': 0.01964993362138638}",20,10,21.14840971668608,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,False,"{'a': 0.9805449154318069, 'e': 0.019453434285172516}",20,0,34.49053360809939,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
393,False,"{'a': 0.9807347673684083, 'e': 0.01925889994232079}",20,8,21.160910609024533,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
394,False,"{'a': 0.9809228026847419, 'e': 0.019066310942897582}",20,10,20.49771844189382,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
395,False,"{'a': 0.9811090380629609, 'e': 0.01887564783346861}",20,6,26.870932196961405,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.9812934900456455, 'e': 0.018686891355133923}",20,15,10.19540932695962,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.9814761750367006, 'e': 0.01850002244158258}",25,13,22.023331565754336,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.9816571093022567, 'e': 0.018315022217166757}",20,13,13.998613194795329,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
399,False,"{'a': 0.9818363089715674, 'e': 0.018131871994995087}",25,3,36.51506601427401,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
400,False,"{'a': 0.9820137900379085, 'e': 0.017950553275045137}",30,16,13.897299869401799,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
401,False,"{'a': 0.9821895683594747, 'e': 0.017771047742294686}",30,18,20.88543085332374,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
402,False,"{'a': 0.9823636596602773, 'e': 0.01759333726487174}",25,19,13.489152906539413,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.9825360795310403, 'e': 0.017417403892223023}",25,15,17.854035493640218,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.9827068434300946, 'e': 0.01724322985330079}",20,6,23.25736474211099,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
405,False,"{'a': 0.9828759666842724, 'e': 0.017070797554767782}",20,12,15.50981943218154,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
406,False,"{'a': 0.9830434644897993, 'e': 0.016900089579220106}",30,21,16.64178811092421,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
407,False,"{'a': 0.9832093519131861, 'e': 0.016731088683427903}",30,18,21.418991325392753,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.9833736438921183, 'e': 0.016563777796593626}",30,13,29.610320656661496,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.9835363552363439, 'e': 0.016398140018627688}",25,20,8.284961937888125,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.9836975006285591, 'e': 0.01623415861844141}",20,16,6.384825214920371,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
411,False,"{'a': 0.9838570946252947, 'e': 0.016071817032256998}",20,16,8.356179240285385,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.9840151516577974, 'e': 0.015911098861934425}",25,14,19.56285957717856,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
413,False,"{'a': 0.9841716860329102, 'e': 0.015751987873315082}",30,14,27.214351507665057,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.9843267119339514, 'e': 0.015594467994581931}",25,10,25.896866828740617,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.9844802434215911, 'e': 0.015438523314636111}",25,15,20.407425495646578,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.9846322944347244, 'e': 0.01528413808148975}",25,17,17.124540842323697,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
417,False,"{'a': 0.9847828787913436, 'e': 0.015131296700674854}",25,11,28.01132439593316,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
418,False,"{'a': 0.9849320101894071, 'e': 0.014979983733668104}",25,11,-22.18747738967779,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
419,False,"{'a': 0.9850797022077058, 'e': 0.014830183896331423}",20,10,22.7158779046244,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
420,False,"{'a': 0.9852259683067269, 'e': 0.014681882057368109}",25,13,20.203609536890546,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.9853708218295156, 'e': 0.014535063236794427}",25,13,22.16833492805506,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.9855142760025332, 'e': 0.014389712604426484}",30,12,35.02355135328314,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.9856563439365119, 'e': 0.014245815478382218}",20,0,33.78917278501902,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
424,False,"{'a': 0.9857970386273088, 'e': 0.014103357323598397}",20,10,17.416241269460155,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
425,False,"{'a': 0.9859363729567544, 'e': 0.013962323750362412}",25,12,21.547847985420976,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.9860743596934995, 'e': 0.013822700512858787}",35,19,32.9113900412336,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.9862110114938586, 'e': 0.013684473507730199}",35,12,44.778006177644805,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.986346340902649, 'e': 0.013547628772652897}",20,12,14.433532575462637,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.9864803603540304, 'e': 0.013412152484926368}",30,16,29.30133521160574,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
430,False,"{'a': 0.9866130821723351, 'e': 0.013278030960077104}",20,10,18.864062499353814,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
431,False,"{'a': 0.9867445185729012, 'e': 0.013145250650476333}",20,13,12.322900750579771,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.9868746816628972, 'e': 0.01301379814397157}",20,8,24.06266057334538,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.9870035834421468, 'e': 0.012883660162531854}",25,19,12.18158670226791,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.9871312358039476, 'e': 0.012754823560906535}",20,8,21.83130993502167,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.9872576505358884, 'e': 0.01262727532529747}",20,13,14.497695555831815,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.9873828393206613, 'e': 0.012501002572044496}",20,3,13.854387269763,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
437,False,"{'a': 0.9875068137368704, 'e': 0.01237599254632405}",25,13,22.33365727890961,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.9876295852598377, 'e': 0.012252232620860809}",35,26,17.012605008947634,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.9877511652624036, 'e': 0.012129710294652202}",20,16,8.29614533710374,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
440,False,"{'a': 0.9878715650157257, 'e': 0.01200841319170568}",20,12,17.102595291577906,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.9879907956900725, 'e': 0.011888329059788622}",20,13,11.707454198901843,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,False,"{'a': 0.988108868355613, 'e': 0.011769445769190735}",20,4,28.129070051949423,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
443,False,"{'a': 0.9882257939832028, 'e': 0.011651751311498829}",20,13,16.491223202177995,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.988341583445167, 'e': 0.01153523379838384}",20,7,20.80340226064374,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.9884562475160777, 'e': 0.011419881460400001}",25,15,17.308091373227537,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.9885697968735292, 'e': 0.011305682645796001}",20,3,32.16543373334101,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.9886822420989076, 'e': 0.011192625819338041}",30,12,38.91617380440126,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.9887935936781571, 'e': 0.011080699561144661}",20,8,21.653543870376865,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,False,"{'a': 0.9889038620025425, 'e': 0.010969892565533214}",35,17,33.05642338279181,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.9890130573694068, 'e': 0.010860193639877882}",20,12,16.916811179317186,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,False,"{'a': 0.9891211899829261, 'e': 0.010751591703479103}",25,11,28.45380865213476,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.9892282699548585, 'e': 0.010644075786444312}",30,19,17.67115532501614,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.9893343073052899, 'e': 0.01053763502857987}",20,13,9.454919639774106,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.9894393119633768, 'e': 0.01043225867829407}",25,11,24.570615839456664,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.9895432937680818, 'e': 0.01032793609151113}",20,13,12.868853202769182,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.9896462624689083, 'e': 0.010224656730596018}",20,10,19.888023136041365,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.989748227726628, 'e': 0.010122410163290057}",20,8,25.728983587947354,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
458,False,"{'a': 0.9898491991140074, 'e': 0.010021186061657156}",25,17,16.20287608035605,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.9899491861165264, 'e': 0.009920974201040586}",25,13,24.19825382594727,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.9900481981330957, 'e': 0.009821764459030179}",20,8,25.326518126440945,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
461,False,"{'a': 0.9901462444767687, 'e': 0.009723546814439878}",35,24,19.384336009796854,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,False,"{'a': 0.9902433343754488, 'e': 0.009626311346295479}",20,14,10.782794074987358,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.9903394769725922, 'e': 0.009530048232832523}",30,11,30.10826623777991,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.9904346813279084, 'e': 0.009434747750504199}",20,13,10.543358779415685,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.9905289564180538, 'e': 0.009340400272999157}",30,23,12.325787161345165,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.9906223111373232, 'e': 0.009246996270269165}",25,11,27.595440630519576,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
467,False,"{'a': 0.9907147542983346, 'e': 0.009154526307566474}",20,14,11.323680052335535,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.990806294632712, 'e': 0.009062981044490808}",20,8,21.10193646070173,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.9908969407917632, 'e': 0.0089723512340459}",25,15,20.43756651569965,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.990986701347152, 'e': 0.00888262772170544}",25,15,18.621064737373977,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.9910755847915688, 'e': 0.008793801444488386}",20,8,19.759660864130446,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.9911635995393923, 'e': 0.008705863430043502}",20,16,4.5229833926042335,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
473,False,"{'a': 0.9912507539273528, 'e': 0.008618804795743068}",20,10,18.210998636357,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.9913370562151869, 'e': 0.008532616747785637}",20,16,8.846565014586227,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.991422514586288, 'e': 0.00844729058030778}",20,2,30.343974694379007,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.9915071371483557, 'e': 0.008362817674504702}",20,6,15.006767047453115,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
477,False,"{'a': 0.9915909319340369, 'e': 0.008279189497759656}",20,8,18.681104850677617,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.9916739069015661, 'e': 0.008196397602782058}",25,1,39.473174931960216,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.9917560699353984, 'e': 0.008114433626754238}",30,22,16.07526708213858,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.9918374288468401, 'e': 0.008033289290486696}",20,4,27.468844925303976,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.9919179913746745, 'e': 0.00795295639758183}",30,15,27.553795372819245,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.9919977651857838, 'e': 0.00787342683360601}",20,13,13.920271467954578,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.992076757875765, 'e': 0.0077946925652699495}",30,7,42.6967798310878,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,False,"{'a': 0.9921549769695442, 'e': 0.00771674563961725}",25,0,38.30821897584448,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
485,False,"{'a': 0.9922324299219849, 'e': 0.007639578183221077}",25,15,19.632348403264693,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.9923091241184917, 'e': 0.0075631824013888665}",20,9,23.776699084395563,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
